t_s,dev,v1,v2,v3
0.2050,disk0,936002571177984,2110532741,12894168930242224
0.2050,disk0w,2189788282880,19783018,1285623338117
0.2050,disk4,5949404317696,12002865,72278457648088
0.2050,disk4w,2195456,171,27582691
0.2050,disk8,6108085184512,6170837,57157616939573
0.2050,disk8w,339488768,44494,2211948384
0.2050,disk6,10477614458880,17102112,150761056898757
0.2050,disk6w,380928,53,8067940
0.2050,ram,66408529920,5237506048,283350
0.2050,cpu,15797759,22615405,542409839
0.2050,gpu,0,0,0
0.4015,disk0,936002571177984,2110532741,12894168930242224
0.4015,disk0w,2189788282880,19783018,1285623338117
0.4015,disk4,5949404317696,12002865,72278457648088
0.4015,disk4w,2195456,171,27582691
0.4015,disk8,6108085184512,6170837,57157616939573
0.4015,disk8w,339488768,44494,2211948384
0.4015,disk6,10477614458880,17102112,150761056898757
0.4015,disk6w,380928,53,8067940
0.4015,ram,66408529920,5237506048,283350
0.4015,cpu,15797759,22615405,542409839
0.4015,gpu,0,0,0
0.6021,disk0,936002571177984,2110532741,12894168930242224
0.6021,disk0w,2189788282880,19783018,1285623338117
0.6021,disk4,5949404317696,12002865,72278457648088
0.6021,disk4w,2195456,171,27582691
0.6021,disk8,6108085184512,6170837,57157616939573
0.6021,disk8w,339488768,44494,2211948384
0.6021,disk6,10477614458880,17102112,150761056898757
0.6021,disk6w,380928,53,8067940
0.6021,ram,66408529920,5237506048,283350
0.6021,cpu,15797759,22615405,542409839
0.6021,gpu,0,0,0
0.8038,disk0,936002571177984,2110532741,12894168930242224
0.8038,disk0w,2189788282880,19783018,1285623338117
0.8038,disk4,5949404317696,12002865,72278457648088
0.8038,disk4w,2195456,171,27582691
0.8038,disk8,6108085184512,6170837,57157616939573
0.8038,disk8w,339488768,44494,2211948384
0.8038,disk6,10477614458880,17102112,150761056898757
0.8038,disk6w,380928,53,8067940
0.8038,ram,66408529920,5237506048,283350
0.8038,cpu,15797759,22615405,542409839
0.8038,gpu,0,0,0
1.0040,disk0,936002571177984,2110532741,12894168930242224
1.0040,disk0w,2189788282880,19783018,1285623338117
1.0040,disk4,5949404317696,12002865,72278457648088
1.0040,disk4w,2195456,171,27582691
1.0040,disk8,6108085184512,6170837,57157616939573
1.0040,disk8w,339488768,44494,2211948384
1.0040,disk6,10477614458880,17102112,150761056898757
1.0040,disk6w,380928,53,8067940
1.0040,ram,66408529920,5237506048,283350
1.0040,cpu,15797759,22615405,542409839
1.0040,gpu,0,0,0
1.2050,disk0,936002577166336,2110532870,12894168948810391
1.2050,disk0w,2189788282880,19783018,1285623338117
1.2050,disk4,5949404317696,12002865,72278457648088
